Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
270.200000,41.110000,77.510000,77.860000,77.290000,2375.000000,0.000000,0.000000
270.210000,41.180000,77.510000,77.850000,77.280000,2334.000000,0.000000,0.000000
270.230000,41.240000,77.500000,77.840000,77.280000,2294.000000,0.000000,0.000000
270.240000,41.310000,77.500000,77.830000,77.280000,2255.000000,0.000000,0.000000
270.260000,41.370000,77.500000,77.830000,77.270000,2216.000000,0.000000,0.000000
270.270000,41.430000,77.500000,77.820000,77.270000,2178.000000,0.000000,0.000000
270.290000,41.490000,77.490000,77.810000,77.270000,2141.000000,0.000000,0.000000
270.300000,41.550000,77.490000,77.800000,77.270000,2104.000000,0.000000,0.000000
270.320000,41.610000,77.490000,77.780000,77.260000,2068.000000,0.000000,0.000000
270.330000,41.670000,77.490000,77.770000,77.260000,2033.000000,0.000000,0.000000
270.350000,41.730000,77.480000,77.760000,77.260000,1998.000000,0.000000,0.000000
270.360000,41.780000,77.480000,77.750000,77.260000,1965.000000,0.000000,0.000000
270.380000,41.840000,77.480000,77.740000,77.250000,1931.000000,0.000000,0.000000
270.390000,41.890000,77.480000,77.730000,77.250000,1899.000000,0.000000,0.000000
270.410000,41.940000,77.470000,77.730000,77.250000,1867.000000,0.000000,0.000000
270.420000,41.990000,77.470000,77.720000,77.250000,1835.000000,0.000000,0.000000
270.440000,42.040000,77.470000,77.710000,77.240000,1805.000000,0.000000,0.000000
270.450000,42.090000,77.470000,77.700000,77.240000,1774.000000,0.000000,0.000000
270.470000,42.140000,77.470000,77.690000,77.240000,1745.000000,0.000000,0.000000
270.480000,42.190000,77.460000,77.690000,77.240000,1716.000000,0.000000,0.000000
270.500000,42.230000,77.460000,77.680000,77.240000,1687.000000,0.000000,0.000000
270.510000,42.280000,77.460000,77.670000,77.230000,1659.000000,0.000000,0.000000
270.530000,42.330000,77.460000,77.660000,77.230000,1632.000000,0.000000,0.000000
270.540000,42.370000,77.450000,77.660000,77.230000,1605.000000,0.000000,0.000000
270.560000,42.410000,77.450000,77.650000,77.230000,1579.000000,0.000000,0.000000
270.570000,42.450000,77.450000,77.640000,77.230000,1553.000000,0.000000,0.000000
270.590000,42.500000,77.450000,77.630000,77.220000,1527.000000,0.000000,0.000000
270.600000,42.540000,77.450000,77.630000,77.220000,1502.000000,0.000000,0.000000
270.620000,42.580000,77.450000,77.620000,77.220000,1478.000000,0.000000,0.000000
270.630000,42.620000,77.440000,77.620000,77.220000,1454.000000,0.000000,0.000000
270.650000,42.650000,77.440000,77.610000,77.220000,1430.000000,0.000000,0.000000
270.660000,42.690000,77.440000,77.610000,77.220000,1407.000000,0.000000,0.000000
270.680000,42.730000,77.440000,77.600000,77.210000,1385.000000,0.000000,0.000000
270.690000,42.770000,77.440000,77.600000,77.210000,1362.000000,0.000000,0.000000
270.710000,42.800000,77.430000,77.590000,77.210000,1341.000000,0.000000,0.000000
270.720000,42.840000,77.430000,77.590000,77.210000,1319.000000,0.000000,0.000000
270.740000,42.870000,77.430000,77.580000,77.210000,1298.000000,0.000000,0.000000
270.750000,42.900000,77.430000,77.570000,77.210000,1278.000000,0.000000,0.000000
270.770000,42.940000,77.430000,77.570000,77.200000,1258.000000,0.000000,0.000000
270.780000,42.970000,77.430000,77.560000,77.200000,1238.000000,0.000000,0.000000
270.800000,43.000000,77.430000,77.560000,77.200000,1218.000000,0.000000,0.000000
270.810000,43.030000,77.420000,77.550000,77.200000,1199.000000,0.000000,0.000000
270.830000,43.060000,77.420000,77.550000,77.200000,1181.000000,0.000000,0.000000
270.840000,43.090000,77.420000,77.540000,77.200000,1162.000000,0.000000,0.000000
270.860000,43.120000,77.420000,77.540000,77.190000,1144.000000,0.000000,0.000000
270.870000,43.150000,77.420000,77.540000,77.190000,1127.000000,0.000000,0.000000
270.890000,43.180000,77.420000,77.530000,77.190000,1109.000000,0.000000,0.000000
270.900000,43.210000,77.420000,77.530000,77.190000,1092.000000,0.000000,0.000000
270.920000,43.230000,77.410000,77.530000,77.190000,1076.000000,0.000000,0.000000
270.930000,43.260000,77.410000,77.520000,77.190000,1059.000000,0.000000,0.000000
270.950000,43.290000,77.410000,77.520000,77.190000,1043.000000,0.000000,0.000000
270.960000,43.310000,77.410000,77.520000,77.190000,1027.000000,0.000000,0.000000
270.980000,43.340000,77.410000,77.520000,77.180000,1012.000000,0.000000,0.000000
271.000000,43.360000,77.410000,77.520000,77.180000,997.000000,0.000000,0.000000
271.010000,43.390000,77.410000,77.510000,77.180000,982.000000,0.000000,0.000000
271.030000,43.410000,77.410000,77.510000,77.180000,967.000000,0.000000,0.000000
271.040000,43.430000,77.400000,77.510000,77.180000,953.000000,0.000000,0.000000
271.060000,43.460000,77.400000,77.510000,77.180000,939.000000,0.000000,0.000000
271.070000,43.480000,77.400000,77.500000,77.180000,925.000000,0.000000,0.000000
271.090000,43.500000,77.400000,77.500000,77.180000,912.000000,0.000000,0.000000
271.100000,43.520000,77.400000,77.500000,77.170000,899.000000,0.000000,0.000000
271.120000,43.550000,77.400000,77.500000,77.170000,886.000000,0.000000,0.000000
271.130000,43.570000,77.400000,77.500000,77.170000,873.000000,0.000000,0.000000
271.150000,43.590000,77.400000,77.490000,77.170000,860.000000,0.000000,0.000000
271.160000,43.610000,77.390000,77.490000,77.170000,848.000000,0.000000,0.000000
271.180000,43.630000,77.390000,77.480000,77.170000,836.000000,0.000000,0.000000
271.190000,43.650000,77.390000,77.470000,77.170000,824.000000,0.000000,0.000000
271.210000,43.660000,77.390000,77.470000,77.170000,813.000000,0.000000,0.000000
271.220000,43.680000,77.390000,77.460000,77.170000,801.000000,0.000000,0.000000
271.240000,43.700000,77.390000,77.460000,77.160000,790.000000,0.000000,0.000000
271.250000,43.720000,77.390000,77.460000,77.160000,779.000000,0.000000,0.000000
271.270000,43.740000,77.390000,77.450000,77.160000,769.000000,0.000000,0.000000
271.280000,43.750000,77.390000,77.450000,77.160000,758.000000,0.000000,0.000000
271.300000,43.770000,77.390000,77.450000,77.160000,748.000000,0.000000,0.000000
271.310000,43.790000,77.380000,77.450000,77.160000,738.000000,0.000000,0.000000
271.330000,43.800000,77.380000,77.450000,77.160000,728.000000,0.000000,0.000000
271.340000,43.820000,77.380000,77.450000,77.160000,718.000000,0.000000,0.000000
271.360000,43.830000,77.380000,77.440000,77.160000,708.000000,0.000000,0.000000
271.370000,43.850000,77.380000,77.440000,77.160000,699.000000,0.000000,0.000000
271.390000,43.870000,77.380000,77.440000,77.150000,690.000000,0.000000,0.000000
271.400000,43.880000,77.380000,77.440000,77.150000,681.000000,0.000000,0.000000
271.420000,43.890000,77.380000,77.430000,77.150000,672.000000,0.000000,0.000000
271.430000,43.910000,77.380000,77.430000,77.150000,663.000000,0.000000,0.000000
271.450000,43.920000,77.380000,77.430000,77.150000,655.000000,0.000000,0.000000
271.460000,43.940000,77.380000,77.430000,77.150000,646.000000,0.000000,0.000000
271.480000,43.950000,77.380000,77.420000,77.150000,638.000000,0.000000,0.000000
271.490000,43.960000,77.370000,77.420000,77.150000,630.000000,0.000000,0.000000
271.510000,43.980000,77.370000,77.420000,77.150000,622.000000,0.000000,0.000000
271.520000,43.990000,77.370000,77.420000,77.150000,615.000000,0.000000,0.000000
271.540000,44.000000,77.370000,77.420000,77.150000,607.000000,0.000000,0.000000
271.550000,44.010000,77.370000,77.420000,77.150000,600.000000,0.000000,0.000000
271.570000,44.020000,77.370000,77.420000,77.140000,592.000000,0.000000,0.000000
271.580000,44.040000,77.370000,77.410000,77.140000,585.000000,0.000000,0.000000
271.600000,44.050000,77.370000,77.410000,77.140000,578.000000,0.000000,0.000000
271.610000,44.060000,77.370000,77.400000,77.140000,571.000000,0.000000,0.000000
271.630000,44.070000,77.370000,77.400000,77.140000,564.000000,0.000000,0.000000
271.640000,44.080000,77.370000,77.400000,77.140000,558.000000,0.000000,0.000000
271.660000,44.090000,77.370000,77.390000,77.140000,551.000000,0.000000,0.000000
271.670000,44.100000,77.370000,77.390000,77.140000,545.000000,0.000000,0.000000
271.690000,44.110000,77.360000,77.380000,77.140000,539.000000,0.000000,0.000000
271.700000,44.120000,77.360000,77.380000,77.140000,532.000000,0.000000,0.000000
271.720000,44.130000,77.360000,77.380000,77.140000,526.000000,0.000000,0.000000
271.730000,44.140000,77.360000,77.370000,77.140000,520.000000,0.000000,0.000000
271.750000,44.150000,77.360000,77.370000,77.140000,515.000000,0.000000,0.000000
271.760000,44.160000,77.360000,77.370000,77.140000,509.000000,0.000000,0.000000
271.780000,44.170000,77.360000,77.370000,77.130000,503.000000,0.000000,0.000000
271.790000,44.180000,77.360000,77.360000,77.130000,498.000000,0.000000,0.000000
271.810000,44.190000,77.360000,77.360000,77.130000,493.000000,0.000000,0.000000
271.820000,44.200000,77.360000,77.360000,77.130000,487.000000,0.000000,0.000000
271.840000,44.210000,77.360000,77.350000,77.130000,482.000000,0.000000,0.000000
271.850000,44.210000,77.360000,77.350000,77.130000,477.000000,0.000000,0.000000
271.870000,44.220000,77.360000,77.350000,77.130000,472.000000,0.000000,0.000000
271.880000,44.230000,77.360000,77.350000,77.130000,467.000000,0.000000,0.000000
271.900000,44.240000,77.360000,77.350000,77.130000,462.000000,0.000000,0.000000
271.910000,44.240000,77.360000,77.340000,77.130000,458.000000,0.000000,0.000000
271.930000,44.250000,77.350000,77.340000,77.130000,453.000000,0.000000,0.000000
271.940000,44.260000,77.350000,77.340000,77.130000,449.000000,0.000000,0.000000
271.960000,44.270000,77.350000,77.350000,77.130000,444.000000,0.000000,0.000000
271.970000,44.270000,77.350000,77.350000,77.130000,440.000000,0.000000,0.000000
271.990000,44.280000,77.350000,77.350000,77.130000,435.000000,0.000000,0.000000
272.000000,44.290000,77.350000,77.350000,77.130000,431.000000,0.000000,0.000000
272.020000,44.290000,77.350000,77.350000,77.130000,427.000000,0.000000,0.000000
272.030000,44.300000,77.350000,77.350000,77.120000,423.000000,0.000000,0.000000
272.050000,44.310000,77.350000,77.350000,77.120000,419.000000,0.000000,0.000000
272.060000,44.310000,77.350000,77.350000,77.120000,415.000000,0.000000,0.000000
272.080000,44.320000,77.350000,77.340000,77.120000,411.000000,0.000000,0.000000
272.090000,44.330000,77.350000,77.340000,77.120000,408.000000,0.000000,0.000000
272.110000,44.330000,77.350000,77.340000,77.120000,404.000000,0.000000,0.000000
272.120000,44.340000,77.350000,77.340000,77.120000,400.000000,0.000000,0.000000
272.140000,44.340000,77.350000,77.340000,77.120000,397.000000,0.000000,0.000000
272.150000,44.350000,77.350000,77.340000,77.120000,393.000000,0.000000,0.000000
272.170000,44.360000,77.350000,77.340000,77.120000,390.000000,0.000000,0.000000
272.180000,44.360000,77.350000,77.340000,77.120000,387.000000,0.000000,0.000000
272.200000,44.370000,77.340000,77.330000,77.120000,384.000000,0.000000,0.000000
272.210000,44.370000,77.340000,77.330000,77.120000,380.000000,0.000000,0.000000
272.230000,44.380000,77.340000,77.330000,77.120000,377.000000,0.000000,0.000000
272.240000,44.380000,77.340000,77.320000,77.120000,374.000000,0.000000,0.000000
272.260000,44.390000,77.340000,77.320000,77.120000,371.000000,0.000000,0.000000
272.270000,44.390000,77.340000,77.320000,77.120000,368.000000,0.000000,0.000000
272.290000,44.400000,77.340000,77.310000,77.120000,365.000000,0.000000,0.000000
272.300000,44.400000,77.340000,77.310000,77.120000,362.000000,0.000000,0.000000
272.320000,44.410000,77.340000,77.300000,77.110000,360.000000,0.000000,0.000000
272.330000,44.410000,77.340000,77.300000,77.110000,357.000000,0.000000,0.000000
272.350000,44.410000,77.340000,77.300000,77.110000,354.000000,0.000000,0.000000
272.360000,44.420000,77.340000,77.290000,77.110000,351.000000,0.000000,0.000000
272.380000,44.420000,77.340000,77.290000,77.110000,349.000000,0.000000,0.000000
272.390000,44.430000,77.340000,77.280000,77.110000,346.000000,0.000000,0.000000
272.410000,44.430000,77.340000,77.280000,77.110000,344.000000,0.000000,0.000000
272.420000,44.440000,77.340000,77.280000,77.110000,341.000000,0.000000,0.000000
272.440000,44.440000,77.340000,77.270000,77.110000,339.000000,0.000000,0.000000
272.450000,44.440000,77.340000,77.270000,77.110000,337.000000,0.000000,0.000000
272.470000,44.450000,77.340000,77.270000,77.110000,334.000000,0.000000,0.000000
272.480000,44.450000,77.340000,77.260000,77.110000,332.000000,0.000000,0.000000
272.500000,44.450000,77.340000,77.260000,77.110000,330.000000,0.000000,0.000000
272.510000,44.460000,77.340000,77.250000,77.110000,328.000000,0.000000,0.000000
272.530000,44.460000,77.330000,77.250000,77.110000,325.000000,0.000000,0.000000
272.540000,44.460000,77.330000,77.260000,77.110000,323.000000,0.000000,0.000000
272.560000,44.470000,77.330000,77.260000,77.110000,321.000000,0.000000,0.000000
272.570000,44.470000,77.330000,77.260000,77.110000,319.000000,0.000000,0.000000
272.590000,44.470000,77.330000,77.260000,77.110000,317.000000,0.000000,0.000000
272.600000,44.480000,77.330000,77.260000,77.110000,315.000000,0.000000,0.000000
272.620000,44.480000,77.330000,77.260000,77.110000,313.000000,0.000000,0.000000
272.630000,44.480000,77.330000,77.260000,77.110000,312.000000,0.000000,0.000000
272.650000,44.490000,77.330000,77.260000,77.110000,310.000000,0.000000,0.000000
272.660000,44.490000,77.330000,77.260000,77.100000,308.000000,0.000000,0.000000
272.680000,44.490000,77.330000,77.260000,77.100000,306.000000,0.000000,0.000000
272.690000,44.500000,77.330000,77.260000,77.100000,304.000000,0.000000,0.000000
272.710000,44.500000,77.330000,77.260000,77.100000,303.000000,0.000000,0.000000
272.720000,44.500000,77.330000,77.260000,77.100000,301.000000,0.000000,0.000000
272.740000,44.500000,77.330000,77.260000,77.100000,299.000000,0.000000,0.000000
272.750000,44.510000,77.330000,77.250000,77.100000,298.000000,0.000000,0.000000
272.770000,44.510000,77.330000,77.250000,77.100000,296.000000,0.000000,0.000000
272.780000,44.510000,77.330000,77.250000,77.100000,295.000000,0.000000,0.000000
272.800000,44.510000,77.330000,77.250000,77.100000,293.000000,0.000000,0.000000
272.810000,44.520000,77.330000,77.250000,77.100000,292.000000,0.000000,0.000000
272.830000,44.520000,77.330000,77.240000,77.100000,290.000000,0.000000,0.000000
272.840000,44.520000,77.330000,77.240000,77.100000,289.000000,0.000000,0.000000
272.860000,44.520000,77.330000,77.240000,77.100000,287.000000,0.000000,0.000000
272.870000,44.530000,77.330000,77.230000,77.100000,286.000000,0.000000,0.000000
272.890000,44.530000,77.330000,77.230000,77.100000,285.000000,0.000000,0.000000
272.900000,44.530000,77.320000,77.230000,77.100000,283.000000,0.000000,0.000000
272.920000,44.530000,77.320000,77.230000,77.100000,282.000000,0.000000,0.000000
272.930000,44.530000,77.320000,77.230000,77.100000,281.000000,0.000000,0.000000
272.950000,44.540000,77.320000,77.230000,77.100000,280.000000,0.000000,0.000000
272.960000,44.540000,77.320000,77.230000,77.100000,278.000000,0.000000,0.000000
272.980000,44.540000,77.320000,77.230000,77.100000,277.000000,0.000000,0.000000
272.990000,44.540000,77.320000,77.230000,77.100000,276.000000,0.000000,0.000000
273.010000,44.540000,77.320000,77.230000,77.100000,275.000000,0.000000,0.000000
273.020000,44.550000,77.320000,77.240000,77.100000,274.000000,0.000000,0.000000
273.040000,44.550000,77.320000,77.240000,77.090000,273.000000,0.000000,0.000000
273.050000,44.550000,77.320000,77.240000,77.090000,271.000000,0.000000,0.000000
273.070000,44.550000,77.320000,77.250000,77.090000,270.000000,0.000000,0.000000
273.080000,44.550000,77.320000,77.250000,77.090000,269.000000,0.000000,0.000000
273.100000,44.550000,77.320000,77.260000,77.090000,268.000000,0.000000,0.000000
273.110000,44.560000,77.320000,77.260000,77.090000,267.000000,0.000000,0.000000
273.130000,44.560000,77.320000,77.260000,77.090000,266.000000,0.000000,0.000000
273.140000,44.560000,77.320000,77.270000,77.090000,265.000000,0.000000,0.000000
273.160000,44.560000,77.320000,77.270000,77.090000,264.000000,0.000000,0.000000
273.170000,44.560000,77.320000,77.270000,77.090000,263.000000,0.000000,0.000000
273.190000,44.560000,77.320000,77.270000,77.090000,262.000000,0.000000,0.000000
273.200000,44.570000,77.320000,77.280000,77.090000,262.000000,0.000000,0.000000
273.220000,44.570000,77.320000,77.280000,77.090000,261.000000,0.000000,0.000000
273.230000,44.570000,77.320000,77.280000,77.090000,260.000000,0.000000,0.000000
273.250000,44.570000,77.320000,77.280000,77.090000,259.000000,0.000000,0.000000
273.260000,44.570000,77.320000,77.280000,77.090000,258.000000,0.000000,0.000000
273.280000,44.570000,77.320000,77.280000,77.090000,257.000000,0.000000,0.000000
273.290000,44.570000,77.320000,77.280000,77.090000,256.000000,0.000000,0.000000
273.310000,44.580000,77.320000,77.290000,77.090000,256.000000,0.000000,0.000000
273.320000,44.580000,77.320000,77.290000,77.090000,255.000000,0.000000,0.000000
273.340000,44.580000,77.310000,77.290000,77.090000,254.000000,0.000000,0.000000
273.350000,44.580000,77.310000,77.290000,77.090000,253.000000,0.000000,0.000000
273.370000,44.580000,77.310000,77.290000,77.090000,253.000000,0.000000,0.000000
273.380000,44.580000,77.310000,77.290000,77.090000,252.000000,0.000000,0.000000
273.400000,44.580000,77.310000,77.290000,77.090000,251.000000,0.000000,0.000000
273.410000,44.580000,77.310000,77.290000,77.090000,251.000000,0.000000,0.000000
273.430000,44.580000,77.310000,77.290000,77.090000,250.000000,0.000000,0.000000
273.440000,44.590000,77.310000,77.290000,77.090000,249.000000,0.000000,0.000000
273.460000,44.590000,77.310000,77.290000,77.090000,249.000000,0.000000,0.000000
273.470000,44.590000,77.310000,77.290000,77.080000,248.000000,0.000000,0.000000
273.490000,44.590000,77.310000,77.290000,77.080000,247.000000,0.000000,0.000000
273.500000,44.590000,77.310000,77.290000,77.080000,247.000000,0.000000,0.000000
273.520000,44.590000,77.310000,77.290000,77.080000,246.000000,0.000000,0.000000
273.530000,44.590000,77.310000,77.300000,77.080000,245.000000,0.000000,0.000000
273.550000,44.590000,77.310000,77.300000,77.080000,245.000000,0.000000,0.000000
273.560000,44.590000,77.310000,77.300000,77.080000,244.000000,0.000000,0.000000
273.580000,44.590000,77.310000,77.300000,77.080000,244.000000,0.000000,0.000000
273.590000,44.600000,77.310000,77.300000,77.080000,243.000000,0.000000,0.000000
273.610000,44.600000,77.310000,77.300000,77.080000,243.000000,0.000000,0.000000
273.620000,44.600000,77.310000,77.300000,77.080000,242.000000,0.000000,0.000000
273.640000,44.600000,77.310000,77.300000,77.080000,242.000000,0.000000,0.000000
273.650000,44.600000,77.310000,77.300000,77.080000,241.000000,0.000000,0.000000
273.670000,44.600000,77.310000,77.300000,77.080000,241.000000,0.000000,0.000000
273.680000,44.600000,77.310000,77.300000,77.080000,240.000000,0.000000,0.000000
273.700000,44.600000,77.310000,77.300000,77.080000,240.000000,0.000000,0.000000
273.710000,44.600000,77.310000,77.300000,77.080000,239.000000,0.000000,0.000000
273.730000,44.600000,77.310000,77.300000,77.080000,239.000000,0.000000,0.000000
273.740000,44.600000,77.310000,77.300000,77.080000,238.000000,0.000000,0.000000
273.760000,44.600000,77.310000,77.300000,77.080000,238.000000,0.000000,0.000000
273.770000,44.610000,77.310000,77.310000,77.080000,237.000000,0.000000,0.000000
273.790000,44.610000,77.310000,77.310000,77.080000,237.000000,0.000000,0.000000
273.800000,44.610000,77.300000,77.310000,77.080000,237.000000,0.000000,0.000000
273.820000,44.610000,77.300000,77.300000,77.080000,236.000000,0.000000,0.000000
273.830000,44.610000,77.300000,77.300000,77.080000,236.000000,0.000000,0.000000
273.850000,44.610000,77.300000,77.300000,77.080000,235.000000,0.000000,0.000000
273.860000,44.610000,77.300000,77.300000,77.080000,235.000000,0.000000,0.000000
273.880000,44.610000,77.300000,77.300000,77.080000,235.000000,0.000000,0.000000
273.890000,44.610000,77.300000,77.300000,77.080000,234.000000,0.000000,0.000000
273.910000,44.610000,77.300000,77.300000,77.080000,234.000000,0.000000,0.000000
273.920000,44.610000,77.300000,77.300000,77.080000,233.000000,0.000000,0.000000
273.940000,44.610000,77.300000,77.290000,77.070000,233.000000,0.000000,0.000000
273.950000,44.610000,77.300000,77.290000,77.070000,233.000000,0.000000,0.000000
273.970000,44.610000,77.300000,77.290000,77.070000,232.000000,0.000000,0.000000
273.980000,44.610000,77.300000,77.290000,77.070000,232.000000,0.000000,0.000000
274.000000,44.610000,77.300000,77.290000,77.070000,232.000000,0.000000,0.000000
274.010000,44.610000,77.300000,77.290000,77.070000,231.000000,0.000000,0.000000
274.030000,44.620000,77.300000,77.290000,77.070000,231.000000,0.000000,0.000000
274.040000,44.620000,77.300000,77.280000,77.070000,231.000000,0.000000,0.000000
274.060000,44.620000,77.300000,77.280000,77.070000,231.000000,0.000000,0.000000
274.070000,44.620000,77.300000,77.280000,77.070000,230.000000,0.000000,0.000000
274.090000,44.620000,77.300000,77.280000,77.070000,230.000000,0.000000,0.000000
274.100000,44.620000,77.300000,77.280000,77.070000,230.000000,0.000000,0.000000
274.120000,44.620000,77.300000,77.280000,77.070000,229.000000,0.000000,0.000000
274.130000,44.620000,77.300000,77.280000,77.070000,229.000000,0.000000,0.000000
274.150000,44.620000,77.300000,77.280000,77.070000,229.000000,0.000000,0.000000
274.160000,44.620000,77.300000,77.280000,77.070000,229.000000,0.000000,0.000000
274.180000,44.620000,77.300000,77.280000,77.070000,228.000000,0.000000,0.000000
274.190000,44.620000,77.300000,77.280000,77.070000,228.000000,0.000000,0.000000
274.210000,44.620000,77.300000,77.290000,77.070000,228.000000,0.000000,0.000000
274.220000,44.620000,77.300000,77.290000,77.070000,228.000000,0.000000,0.000000
274.240000,44.620000,77.300000,77.290000,77.070000,227.000000,0.000000,0.000000
274.250000,44.620000,77.300000,77.290000,77.070000,227.000000,0.000000,0.000000
274.270000,44.620000,77.300000,77.290000,77.070000,227.000000,0.000000,0.000000
274.280000,44.620000,77.300000,77.290000,77.070000,227.000000,0.000000,0.000000
274.300000,44.620000,77.300000,77.290000,77.070000,226.000000,0.000000,0.000000
274.310000,44.620000,77.290000,77.290000,77.070000,226.000000,0.000000,0.000000
274.330000,44.620000,77.290000,77.290000,77.070000,226.000000,0.000000,0.000000
274.340000,44.620000,77.290000,77.290000,77.070000,226.000000,0.000000,0.000000
274.360000,44.620000,77.290000,77.290000,77.070000,226.000000,0.000000,0.000000
274.370000,44.620000,77.290000,77.290000,77.070000,225.000000,0.000000,0.000000
274.390000,44.630000,77.290000,77.290000,77.070000,225.000000,0.000000,0.000000
274.400000,44.630000,77.290000,77.290000,77.070000,225.000000,0.000000,0.000000
274.420000,44.630000,77.290000,77.290000,77.070000,225.000000,0.000000,0.000000
274.430000,44.630000,77.290000,77.300000,77.060000,225.000000,0.000000,0.000000
274.450000,44.630000,77.290000,77.300000,77.060000,224.000000,0.000000,0.000000
274.460000,44.630000,77.290000,77.300000,77.060000,224.000000,0.000000,0.000000
274.480000,44.630000,77.290000,77.300000,77.060000,224.000000,0.000000,0.000000
274.490000,44.630000,77.290000,77.300000,77.060000,224.000000,0.000000,0.000000
274.510000,44.630000,77.290000,77.310000,77.060000,224.000000,0.000000,0.000000
274.520000,44.630000,77.290000,77.310000,77.060000,224.000000,0.000000,0.000000
274.540000,44.630000,77.290000,77.310000,77.060000,223.000000,0.000000,0.000000
274.550000,44.630000,77.290000,77.320000,77.060000,223.000000,0.000000,0.000000
274.570000,44.630000,77.290000,77.320000,77.060000,223.000000,0.000000,0.000000
274.580000,44.630000,77.290000,77.320000,77.060000,223.000000,0.000000,0.000000
274.600000,44.630000,77.290000,77.320000,77.060000,223.000000,0.000000,0.000000
274.610000,44.630000,77.290000,77.320000,77.060000,223.000000,0.000000,0.000000
274.630000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.640000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.660000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.670000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.690000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.700000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.720000,44.630000,77.290000,77.320000,77.060000,222.000000,0.000000,0.000000
274.730000,44.630000,77.290000,77.310000,77.060000,222.000000,0.000000,0.000000
274.750000,44.630000,77.290000,77.310000,77.060000,221.000000,0.000000,0.000000
274.760000,44.630000,77.290000,77.310000,77.060000,221.000000,0.000000,0.000000
274.780000,44.630000,77.290000,77.310000,77.060000,221.000000,0.000000,0.000000
274.790000,44.630000,77.290000,77.310000,77.060000,221.000000,0.000000,0.000000
274.810000,44.630000,77.290000,77.310000,77.060000,221.000000,0.000000,0.000000
274.820000,44.630000,77.280000,77.310000,77.060000,221.000000,0.000000,0.000000
274.840000,44.630000,77.280000,77.310000,77.060000,221.000000,0.000000,0.000000
274.850000,44.630000,77.280000,77.310000,77.060000,221.000000,0.000000,0.000000
274.870000,44.630000,77.280000,77.320000,77.060000,220.000000,0.000000,0.000000
274.880000,44.630000,77.280000,77.320000,77.060000,220.000000,0.000000,0.000000
274.900000,44.630000,77.280000,77.320000,77.060000,220.000000,0.000000,0.000000
274.910000,44.630000,77.280000,77.320000,77.060000,220.000000,0.000000,0.000000
274.930000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
274.940000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
274.960000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
274.970000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
274.990000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
275.000000,44.630000,77.280000,77.320000,77.050000,220.000000,0.000000,0.000000
275.020000,44.630000,77.280000,77.320000,77.050000,219.000000,0.000000,0.000000
275.030000,44.630000,77.280000,77.330000,77.050000,219.000000,0.000000,0.000000
275.050000,44.630000,77.280000,77.330000,77.050000,219.000000,0.000000,0.000000
275.060000,44.630000,77.280000,77.330000,77.050000,219.000000,0.000000,0.000000
275.080000,44.630000,77.280000,77.330000,77.050000,219.000000,0.000000,0.000000
275.090000,44.630000,77.280000,77.330000,77.050000,208.000000,0.000000,0.000000
275.110000,44.630000,77.280000,77.330000,77.050000,199.000000,0.000000,0.000000
275.120000,44.630000,77.280000,77.330000,77.050000,193.000000,0.000000,0.000000
275.140000,44.630000,77.280000,77.330000,77.050000,183.000000,0.000000,0.000000
275.150000,44.630000,77.280000,77.330000,77.050000,179.000000,0.000000,0.000000
275.170000,44.630000,77.280000,77.330000,77.050000,173.000000,0.000000,0.000000
275.180000,44.630000,77.280000,77.330000,77.050000,166.000000,0.000000,0.000000
275.200000,44.630000,77.280000,77.330000,77.050000,156.000000,0.000000,0.000000
275.210000,44.620000,77.280000,77.320000,77.050000,150.000000,0.000000,0.000000
275.230000,44.620000,77.280000,77.320000,77.050000,144.000000,0.000000,0.000000
275.240000,44.620000,77.280000,77.320000,77.050000,136.000000,0.000000,0.000000
275.260000,44.620000,77.280000,77.330000,77.050000,125.000000,0.000000,0.000000
275.270000,44.610000,77.280000,77.330000,77.050000,117.000000,0.000000,0.000000
275.290000,44.610000,77.280000,77.330000,77.050000,111.000000,0.000000,0.000000
275.300000,44.610000,77.280000,77.330000,77.050000,96.000000,0.000000,0.000000
275.320000,44.600000,77.280000,77.340000,77.050000,85.000000,0.000000,0.000000
275.330000,44.600000,77.280000,77.340000,77.050000,79.000000,0.000000,0.000000
275.350000,44.590000,77.280000,77.340000,77.050000,70.000000,0.000000,0.000000
275.360000,44.590000,77.280000,77.350000,77.050000,56.000000,0.000000,0.000000
275.380000,44.580000,77.280000,77.350000,77.050000,49.000000,0.000000,0.000000
275.390000,44.580000,77.280000,77.350000,77.050000,42.000000,0.000000,0.000000
